"date","year","epiweek","abbreviation","location","location_name","q_0.025","q_0.25","q_0.50","q_0.75","q_0.975"
2016-07-30,2016,30,"WI","55","Wisconsin",0.43,1.38,2.54,4.68,14.88
2016-07-30,2016,30,"WY","56","Wyoming",0.04,0.19,0.46,1.1,5.86
2016-07-30,2016,30,"PR","72","Puerto Rico",0.62,1.97,3.63,6.69,21.43
2016-07-30,2016,30,"VI","78","Virgin Islands",0,0.01,0.04,0.13,1.73
2016-08-06,2016,31,"AL","01","Alabama",0.12,0.38,0.69,1.28,4.08
2016-08-06,2016,31,"AK","02","Alaska",0.09,0.51,1.25,3.09,17.18
2016-08-06,2016,31,"AZ","04","Arizona",0.13,0.41,0.75,1.37,4.4
2016-08-06,2016,31,"AR","05","Arkansas",0.07,0.24,0.44,0.81,2.59
2016-08-06,2016,31,"CA","06","California",0.71,2.27,4.18,7.69,24.45
2016-08-06,2016,31,"CO","08","Colorado",0.1,0.31,0.57,1.04,3.34
2016-08-06,2016,31,"CT","09","Connecticut",0.07,0.23,0.43,0.79,2.54
2016-08-06,2016,31,"DE","10","Delaware",0.05,0.26,0.61,1.45,7.57
2016-08-06,2016,31,"DC","11","District of Columbia",0.12,0.86,2.36,6.48,43.68
2016-08-06,2016,31,"FL","12","Florida",0.1,0.81,2.47,7.5,62.1
2016-08-06,2016,31,"GA","13","Georgia",0.71,2.29,4.21,7.73,24.51
2016-08-06,2016,31,"HI","15","Hawaii",1.29,4.14,7.61,13.96,43.87
2016-08-06,2016,31,"ID","16","Idaho",0.08,0.44,1.04,2.5,13.19
2016-08-06,2016,31,"IL","17","Illinois",0.08,0.27,0.49,0.91,2.91
2016-08-06,2016,31,"IN","18","Indiana",0.08,0.26,0.48,0.88,2.8
2016-08-06,2016,31,"IA","19","Iowa",0.06,0.21,0.38,0.7,2.24
2016-08-06,2016,31,"KS","20","Kansas",0.05,0.25,0.61,1.44,7.51
2016-08-06,2016,31,"KY","21","Kentucky",0.44,1.41,2.59,4.77,15.17
2016-08-06,2016,31,"LA","22","Louisiana",0.14,0.45,0.83,1.52,4.86
2016-08-06,2016,31,"ME","23","Maine",0.08,0.45,1.09,2.64,14.07
2016-08-06,2016,31,"MD","24","Maryland",0.04,0.18,0.43,1.03,5.35
2016-08-06,2016,31,"MA","25","Massachusetts",0.08,0.25,0.47,0.86,2.74
2016-08-06,2016,31,"MI","26","Michigan",0.12,0.37,0.69,1.27,4.06
2016-08-06,2016,31,"MN","27","Minnesota",1.17,3.74,6.87,12.6,39.66
2016-08-06,2016,31,"MS","28","Mississippi",0.15,0.47,0.87,1.6,5.11
2016-08-06,2016,31,"MO","29","Missouri",0.09,0.28,0.52,0.95,3.05
2016-08-06,2016,31,"MT","30","Montana",0.05,0.17,0.31,0.57,1.82
2016-08-06,2016,31,"NE","31","Nebraska",0.05,0.16,0.3,0.55,1.76
2016-08-06,2016,31,"NV","32","Nevada",0.09,0.49,1.18,2.83,14.9
2016-08-06,2016,31,"NH","33","New Hampshire",0.02,0.1,0.23,0.55,2.89
2016-08-06,2016,31,"NJ","34","New Jersey",0.04,0.35,1.04,3.1,24.78
2016-08-06,2016,31,"NM","35","New Mexico",0.07,0.23,0.42,0.77,2.46
2016-08-06,2016,31,"NY","36","New York",0.09,0.3,0.55,1.01,3.24
2016-08-06,2016,31,"NC","37","North Carolina",0.13,0.41,0.75,1.39,4.45
2016-08-06,2016,31,"ND","38","North Dakota",0.02,0.1,0.24,0.58,3.02
2016-08-06,2016,31,"OH","39","Ohio",0.61,1.95,3.59,6.61,20.97
2016-08-06,2016,31,"OK","40","Oklahoma",0.06,0.32,0.75,1.78,9.23
2016-08-06,2016,31,"OR","41","Oregon",0.1,0.33,0.61,1.11,3.56
2016-08-06,2016,31,"PA","42","Pennsylvania",0.53,1.68,3.1,5.7,18.15
2016-08-06,2016,31,"RI","44","Rhode Island",0.04,0.34,1.06,3.26,27.38
2016-08-06,2016,31,"SC","45","South Carolina",0.42,1.33,2.45,4.51,14.35
2016-08-06,2016,31,"SD","46","South Dakota",0.04,0.14,0.26,0.48,1.53
2016-08-06,2016,31,"TN","47","Tennessee",0.07,0.23,0.42,0.77,2.47
2016-08-06,2016,31,"TX","48","Texas",1.75,5.58,10.26,18.84,59.36
2016-08-06,2016,31,"UT","49","Utah",1.08,3.47,6.37,11.69,36.84
2016-08-06,2016,31,"VT","50","Vermont",0.03,0.18,0.42,1,5.21
2016-08-06,2016,31,"VA","51","Virginia",0.11,0.35,0.65,1.2,3.83
2016-08-06,2016,31,"WA","53","Washington",0.9,2.87,5.29,9.71,30.68
2016-08-06,2016,31,"WV","54","West Virginia",0.06,0.18,0.33,0.61,1.96
2016-08-06,2016,31,"WI","55","Wisconsin",0.76,2.43,4.47,8.22,26.04
2016-08-06,2016,31,"WY","56","Wyoming",0.06,0.32,0.76,1.84,9.82
2016-08-06,2016,31,"PR","72","Puerto Rico",0.87,2.78,5.12,9.43,30.22
2016-08-06,2016,31,"VI","78","Virgin Islands",0,0.02,0.06,0.25,3.18
2016-08-13,2016,32,"AL","01","Alabama",0.11,0.34,0.62,1.14,3.66
2016-08-13,2016,32,"AK","02","Alaska",0.08,0.42,1.04,2.56,14.18
2016-08-13,2016,32,"AZ","04","Arizona",0.11,0.36,0.67,1.23,3.92
2016-08-13,2016,32,"AR","05","Arkansas",0.07,0.21,0.39,0.72,2.31
2016-08-13,2016,32,"CA","06","California",0.19,0.62,1.15,2.11,6.75
2016-08-13,2016,32,"CO","08","Colorado",0.09,0.28,0.51,0.94,3
2016-08-13,2016,32,"CT","09","Connecticut",0.07,0.21,0.39,0.72,2.29
2016-08-13,2016,32,"DE","10","Delaware",0.04,0.21,0.5,1.2,6.23
2016-08-13,2016,32,"DC","11","District of Columbia",0.1,0.71,1.95,5.36,36.19
2016-08-13,2016,32,"FL","12","Florida",0.08,0.69,2.08,6.32,52.29
2016-08-13,2016,32,"GA","13","Georgia",0.61,1.96,3.61,6.63,21.05
2016-08-13,2016,32,"HI","15","Hawaii",1.06,3.39,6.23,11.43,36.03
2016-08-13,2016,32,"ID","16","Idaho",0.07,0.36,0.86,2.07,10.89
2016-08-13,2016,32,"IL","17","Illinois",0.08,0.24,0.44,0.82,2.61
2016-08-13,2016,32,"IN","18","Indiana",0.07,0.23,0.43,0.78,2.5
2016-08-13,2016,32,"IA","19","Iowa",0.06,0.19,0.34,0.63,2
2016-08-13,2016,32,"KS","20","Kansas",0.04,0.21,0.51,1.2,6.24
2016-08-13,2016,32,"KY","21","Kentucky",0.49,1.58,2.9,5.33,16.93
2016-08-13,2016,32,"LA","22","Louisiana",0.74,2.38,4.38,8.04,25.5
2016-08-13,2016,32,"ME","23","Maine",0.07,0.37,0.9,2.18,11.6
2016-08-13,2016,32,"MD","24","Maryland",0.03,0.15,0.36,0.86,4.43
2016-08-13,2016,32,"MA","25","Massachusetts",0.07,0.23,0.42,0.77,2.47
2016-08-13,2016,32,"MI","26","Michigan",0.77,2.47,4.55,8.36,26.46
2016-08-13,2016,32,"MN","27","Minnesota",0.07,0.21,0.39,0.72,2.29
2016-08-13,2016,32,"MS","28","Mississippi",0.13,0.42,0.77,1.43,4.56
2016-08-13,2016,32,"MO","29","Missouri",0.08,0.25,0.46,0.85,2.73
2016-08-13,2016,32,"MT","30","Montana",0.05,0.15,0.28,0.51,1.64
2016-08-13,2016,32,"NE","31","Nebraska",0.05,0.15,0.27,0.49,1.58
2016-08-13,2016,32,"NV","32","Nevada",0.08,0.41,0.98,2.35,12.35
2016-08-13,2016,32,"NH","33","New Hampshire",0.02,0.08,0.19,0.45,2.36
2016-08-13,2016,32,"NJ","34","New Jersey",0.04,0.29,0.87,2.58,20.64
2016-08-13,2016,32,"NM","35","New Mexico",0.06,0.2,0.37,0.69,2.2
2016-08-13,2016,32,"NY","36","New York",0.08,0.27,0.5,0.91,2.92
2016-08-13,2016,32,"NC","37","North Carolina",0.11,0.37,0.68,1.25,3.99
2016-08-13,2016,32,"ND","38","North Dakota",0.02,0.08,0.2,0.47,2.48
2016-08-13,2016,32,"OH","39","Ohio",0.39,1.23,2.27,4.17,13.27
2016-08-13,2016,32,"OK","40","Oklahoma",0.08,0.26,0.48,0.88,2.81
2016-08-13,2016,32,"OR","41","Oregon",0.09,0.3,0.55,1.01,3.22
2016-08-13,2016,32,"PA","42","Pennsylvania",0.1,0.32,0.59,1.08,3.44
2016-08-13,2016,32,"RI","44","Rhode Island",0.03,0.28,0.88,2.69,22.62
2016-08-13,2016,32,"SC","45","South Carolina",0.05,0.15,0.27,0.51,1.62
2016-08-13,2016,32,"SD","46","South Dakota",0.04,0.13,0.23,0.43,1.38
2016-08-13,2016,32,"TN","47","Tennessee",0.87,2.78,5.11,9.37,29.62
2016-08-13,2016,32,"TX","48","Texas",1.35,4.31,7.92,14.55,45.98
2016-08-13,2016,32,"UT","49","Utah",0.55,1.74,3.21,5.89,18.69
2016-08-13,2016,32,"VT","50","Vermont",0.04,0.13,0.24,0.44,1.42
2016-08-13,2016,32,"VA","51","Virginia",0.1,0.32,0.58,1.07,3.42
2016-08-13,2016,32,"WA","53","Washington",1.06,3.39,6.23,11.43,36.02
2016-08-13,2016,32,"WV","54","West Virginia",0.05,0.16,0.3,0.55,1.75
2016-08-13,2016,32,"WI","55","Wisconsin",0.48,1.53,2.81,5.16,16.38
2016-08-13,2016,32,"WY","56","Wyoming",0.05,0.26,0.63,1.52,8.08
2016-08-13,2016,32,"PR","72","Puerto Rico",0.77,2.47,4.55,8.37,26.8
2016-08-13,2016,32,"VI","78","Virgin Islands",0,0.01,0.05,0.2,2.56
2016-08-20,2016,33,"AL","01","Alabama",0.09,0.29,0.53,0.98,3.13
2016-08-20,2016,33,"AK","02","Alaska",0.06,0.32,0.8,1.96,10.91
2016-08-20,2016,33,"AZ","04","Arizona",0.1,0.31,0.57,1.04,3.34
2016-08-20,2016,33,"AR","05","Arkansas",0.06,0.18,0.33,0.61,1.97
2016-08-20,2016,33,"CA","06","California",0.17,0.53,0.98,1.81,5.78
2016-08-20,2016,33,"CO","08","Colorado",0.07,0.24,0.44,0.81,2.59
2016-08-20,2016,33,"CT","09","Connecticut",0.48,1.54,2.83,5.2,16.54
2016-08-20,2016,33,"DE","10","Delaware",0.03,0.16,0.39,0.92,4.77
2016-08-20,2016,33,"DC","11","District of Columbia",0.08,0.55,1.5,4.12,27.97
2016-08-20,2016,33,"FL","12","Florida",0.06,0.54,1.64,4.97,41.2
2016-08-20,2016,33,"GA","13","Georgia",0.1,0.3,0.56,1.03,3.29
2016-08-20,2016,33,"HI","15","Hawaii",0.1,0.33,0.61,1.12,3.59
2016-08-20,2016,33,"ID","16","Idaho",0.05,0.28,0.66,1.59,8.38
2016-08-20,2016,33,"IL","17","Illinois",0.06,0.21,0.38,0.7,2.25
2016-08-20,2016,33,"IN","18","Indiana",0.06,0.2,0.36,0.67,2.14
2016-08-20,2016,33,"IA","19","Iowa",0.05,0.16,0.29,0.54,1.72
2016-08-20,2016,33,"KS","20","Kansas",0.03,0.16,0.39,0.93,4.84
2016-08-20,2016,33,"KY","21","Kentucky",0.31,1,1.83,3.37,10.75
2016-08-20,2016,33,"LA","22","Louisiana",0.11,0.35,0.64,1.17,3.75
2016-08-20,2016,33,"ME","23","Maine",0.05,0.29,0.69,1.67,8.92
2016-08-20,2016,33,"MD","24","Maryland",0.87,2.79,5.12,9.41,29.77
2016-08-20,2016,33,"MA","25","Massachusetts",0.06,0.2,0.36,0.67,2.13
2016-08-20,2016,33,"MI","26","Michigan",0.09,0.29,0.54,0.99,3.15
2016-08-20,2016,33,"MN","27","Minnesota",0.06,0.18,0.34,0.62,1.98
2016-08-20,2016,33,"MS","28","Mississippi",0.11,0.36,0.66,1.22,3.89
2016-08-20,2016,33,"MO","29","Missouri",0.07,0.22,0.4,0.73,2.33
2016-08-20,2016,33,"MT","30","Montana",0.04,0.13,0.24,0.45,1.42
2016-08-20,2016,33,"NE","31","Nebraska",0.04,0.13,0.23,0.43,1.36
2016-08-20,2016,33,"NV","32","Nevada",0.06,0.32,0.76,1.82,9.56
2016-08-20,2016,33,"NH","33","New Hampshire",0.01,0.06,0.14,0.34,1.79
2016-08-20,2016,33,"NJ","34","New Jersey",0.03,0.22,0.67,2.01,16.06
2016-08-20,2016,33,"NM","35","New Mexico",0.05,0.17,0.32,0.59,1.89
2016-08-20,2016,33,"NY","36","New York",0.58,1.86,3.42,6.29,19.94
2016-08-20,2016,33,"NC","37","North Carolina",0.1,0.32,0.58,1.07,3.43
2016-08-20,2016,33,"ND","38","North Dakota",0.01,0.06,0.15,0.36,1.9
2016-08-20,2016,33,"OH","39","Ohio",0.72,2.32,4.26,7.82,24.76
2016-08-20,2016,33,"OK","40","Oklahoma",0.07,0.22,0.41,0.75,2.4
2016-08-20,2016,33,"OR","41","Oregon",0.08,0.26,0.48,0.88,2.8
2016-08-20,2016,33,"PA","42","Pennsylvania",0.08,0.27,0.5,0.92,2.94
2016-08-20,2016,33,"RI","44","Rhode Island",0.03,0.22,0.67,2.07,17.41
2016-08-20,2016,33,"SC","45","South Carolina",0.32,1.04,1.91,3.51,11.19
2016-08-20,2016,33,"SD","46","South Dakota",0.03,0.11,0.2,0.37,1.19
2016-08-20,2016,33,"TN","47","Tennessee",0.06,0.18,0.33,0.6,1.91
2016-08-20,2016,33,"TX","48","Texas",0.99,3.18,5.85,10.74,34.07
2016-08-20,2016,33,"UT","49","Utah",0.08,0.26,0.48,0.88,2.8
2016-08-20,2016,33,"VT","50","Vermont",0.02,0.11,0.26,0.63,3.27
2016-08-20,2016,33,"VA","51","Virginia",0.08,0.27,0.5,0.91,2.92
2016-08-20,2016,33,"WA","53","Washington",0.1,0.32,0.59,1.09,3.49
2016-08-20,2016,33,"WV","54","West Virginia",0.04,0.14,0.26,0.47,1.51
2016-08-20,2016,33,"WI","55","Wisconsin",0.43,1.39,2.56,4.7,14.95
2016-08-20,2016,33,"WY","56","Wyoming",0.04,0.2,0.48,1.16,6.2
2016-08-20,2016,33,"PR","72","Puerto Rico",0.65,2.09,3.84,7.07,22.65
2016-08-20,2016,33,"VI","78","Virgin Islands",0,0.01,0.04,0.15,1.87
2016-08-27,2016,34,"AL","01","Alabama",0.13,0.43,0.79,1.46,4.66
2016-08-27,2016,34,"AK","02","Alaska",0.12,0.65,1.61,3.96,21.93
2016-08-27,2016,34,"AZ","04","Arizona",0.14,0.46,0.85,1.57,5.02
2016-08-27,2016,34,"AR","05","Arkansas",0.09,0.27,0.5,0.93,2.97
2016-08-27,2016,34,"CA","06","California",1.37,4.37,8.04,14.76,46.54
2016-08-27,2016,34,"CO","08","Colorado",0.11,0.35,0.65,1.19,3.81
2016-08-27,2016,34,"CT","09","Connecticut",0.08,0.27,0.49,0.91,2.9
2016-08-27,2016,34,"DE","10","Delaware",0.06,0.33,0.79,1.87,9.71
2016-08-27,2016,34,"DC","11","District of Columbia",0.16,1.1,3.02,8.3,55.49
2016-08-27,2016,34,"FL","12","Florida",0.12,1,3.02,9.18,75.93
2016-08-27,2016,34,"GA","13","Georgia",1.05,3.34,6.14,11.28,35.6
2016-08-27,2016,34,"HI","15","Hawaii",1.88,6.01,11.04,20.21,62.97
2016-08-27,2016,34,"ID","16","Idaho",0.11,0.56,1.34,3.2,16.83
2016-08-27,2016,34,"IL","17","Illinois",0.1,0.31,0.56,1.04,3.32
2016-08-27,2016,34,"IN","18","Indiana",0.09,0.3,0.54,1,3.2
2016-08-27,2016,34,"IA","19","Iowa",0.07,0.24,0.43,0.8,2.56
2016-08-27,2016,34,"KS","20","Kansas",0.06,0.32,0.76,1.81,9.41
2016-08-27,2016,34,"KY","21","Kentucky",0.42,1.34,2.47,4.55,14.47
2016-08-27,2016,34,"LA","22","Louisiana",0.83,2.67,4.91,9.02,28.58
2016-08-27,2016,34,"ME","23","Maine",0.11,0.58,1.4,3.38,17.99
2016-08-27,2016,34,"MD","24","Maryland",0.04,0.23,0.55,1.3,6.73
2016-08-27,2016,34,"MA","25","Massachusetts",0.09,0.29,0.53,0.98,3.13
2016-08-27,2016,34,"MI","26","Michigan",0.99,3.16,5.82,10.68,33.72
2016-08-27,2016,34,"MN","27","Minnesota",0.08,0.27,0.49,0.91,2.9
2016-08-27,2016,34,"MS","28","Mississippi",0.17,0.54,0.99,1.82,5.83
2016-08-27,2016,34,"MO","29","Missouri",0.1,0.32,0.59,1.09,3.49
2016-08-27,2016,34,"MT","30","Montana",0.06,0.19,0.35,0.65,2.08
2016-08-27,2016,34,"NE","31","Nebraska",0.06,0.19,0.34,0.63,2.01
2016-08-27,2016,34,"NV","32","Nevada",0.12,0.62,1.5,3.58,18.82
2016-08-27,2016,34,"NH","33","New Hampshire",0.02,0.12,0.3,0.71,3.73
2016-08-27,2016,34,"NJ","34","New Jersey",0.05,0.44,1.3,3.89,31
2016-08-27,2016,34,"NM","35","New Mexico",0.08,0.26,0.48,0.88,2.81
2016-08-27,2016,34,"NY","36","New York",0.11,0.34,0.63,1.15,3.69
2016-08-27,2016,34,"NC","37","North Carolina",2.23,7.14,13.1,23.97,74.57
2016-08-27,2016,34,"ND","38","North Dakota",0.02,0.13,0.31,0.73,3.84
2016-08-27,2016,34,"OH","39","Ohio",0.45,1.42,2.62,4.82,15.32
2016-08-27,2016,34,"OK","40","Oklahoma",0.1,0.33,0.61,1.12,3.59
2016-08-27,2016,34,"OR","41","Oregon",0.12,0.37,0.69,1.27,4.06
2016-08-27,2016,34,"PA","42","Pennsylvania",0.13,0.41,0.75,1.38,4.4
2016-08-27,2016,34,"RI","44","Rhode Island",0.05,0.44,1.36,4.18,34.95
2016-08-27,2016,34,"SC","45","South Carolina",0.46,1.46,2.69,4.95,15.76
2016-08-27,2016,34,"SD","46","South Dakota",0.05,0.16,0.3,0.55,1.75
2016-08-27,2016,34,"TN","47","Tennessee",0.08,0.26,0.48,0.88,2.82
2016-08-27,2016,34,"TX","48","Texas",4.03,12.86,23.56,43.01,132.07
2016-08-27,2016,34,"UT","49","Utah",0.63,2,3.69,6.77,21.47
2016-08-27,2016,34,"VT","50","Vermont",0.04,0.23,0.54,1.28,6.67
2016-08-27,2016,34,"VA","51","Virginia",0.73,2.33,4.28,7.87,24.98
2016-08-27,2016,34,"WA","53","Washington",1.32,4.22,7.75,14.21,44.62
2016-08-27,2016,34,"WV","54","West Virginia",0.36,1.17,2.15,3.95,12.58
2016-08-27,2016,34,"WI","55","Wisconsin",0.1,0.32,0.6,1.1,3.52
2016-08-27,2016,34,"WY","56","Wyoming",0.08,0.41,0.98,2.36,12.57
2016-08-27,2016,34,"PR","72","Puerto Rico",0.99,3.18,5.85,10.78,34.52
2016-08-27,2016,34,"VI","78","Virgin Islands",0,0.02,0.08,0.32,4.15
2016-09-03,2016,35,"AL","01","Alabama",0.15,0.47,0.87,1.6,5.1
2016-09-03,2016,35,"AK","02","Alaska",0.13,0.75,1.85,4.57,25.17
2016-09-03,2016,35,"AZ","04","Arizona",0.16,0.51,0.94,1.73,5.53
2016-09-03,2016,35,"AR","05","Arkansas",0.09,0.3,0.56,1.02,3.27
2016-09-03,2016,35,"CA","06","California",1.41,4.5,8.26,15.16,47.77
2016-09-03,2016,35,"CO","08","Colorado",0.12,0.38,0.7,1.29,4.13
2016-09-03,2016,35,"CT","09","Connecticut",0.8,2.57,4.72,8.66,27.37
2016-09-03,2016,35,"DE","10","Delaware",0.07,0.38,0.91,2.15,11.16
2016-09-03,2016,35,"DC","11","District of Columbia",0.18,1.27,3.48,9.55,63.46
2016-09-03,2016,35,"FL","12","Florida",0.14,1.15,3.49,10.59,87.34
2016-09-03,2016,35,"GA","13","Georgia",0.15,0.49,0.9,1.65,5.26
2016-09-03,2016,35,"HI","15","Hawaii",2.77,8.82,16.17,29.51,90.73
2016-09-03,2016,35,"ID","16","Idaho",0.12,0.64,1.54,3.69,19.32
2016-09-03,2016,35,"IL","17","Illinois",0.98,3.12,5.73,10.52,33.22
2016-09-03,2016,35,"IN","18","Indiana",0.89,2.83,5.21,9.56,30.27
2016-09-03,2016,35,"IA","19","Iowa",0.08,0.26,0.47,0.87,2.79
2016-09-03,2016,35,"KS","20","Kansas",0.07,0.37,0.88,2.09,10.83
2016-09-03,2016,35,"KY","21","Kentucky",0.09,0.3,0.55,1.01,3.24
2016-09-03,2016,35,"LA","22","Louisiana",0.17,0.56,1.03,1.89,6.04
2016-09-03,2016,35,"ME","23","Maine",0.13,0.67,1.62,3.9,20.65
2016-09-03,2016,35,"MD","24","Maryland",0.08,0.24,0.45,0.82,2.62
2016-09-03,2016,35,"MA","25","Massachusetts",0.1,0.31,0.58,1.06,3.39
2016-09-03,2016,35,"MI","26","Michigan",1.04,3.34,6.13,11.24,35.46
2016-09-03,2016,35,"MN","27","Minnesota",0.09,0.29,0.53,0.98,3.14
2016-09-03,2016,35,"MS","28","Mississippi",0.19,0.59,1.09,2.01,6.41
2016-09-03,2016,35,"MO","29","Missouri",0.11,0.35,0.65,1.2,3.83
2016-09-03,2016,35,"MT","30","Montana",0.06,0.21,0.38,0.7,2.24
2016-09-03,2016,35,"NE","31","Nebraska",0.06,0.2,0.37,0.68,2.17
2016-09-03,2016,35,"NV","32","Nevada",0.14,0.72,1.73,4.13,21.62
2016-09-03,2016,35,"NH","33","New Hampshire",0.03,0.14,0.34,0.82,4.3
2016-09-03,2016,35,"NJ","34","New Jersey",0.06,0.5,1.5,4.48,35.62
2016-09-03,2016,35,"NM","35","New Mexico",0.09,0.28,0.52,0.96,3.06
2016-09-03,2016,35,"NY","36","New York",0.59,1.9,3.5,6.42,20.35
2016-09-03,2016,35,"NC","37","North Carolina",0.16,0.51,0.94,1.73,5.53
2016-09-03,2016,35,"ND","38","North Dakota",0.03,0.15,0.36,0.85,4.43
2016-09-03,2016,35,"OH","39","Ohio",0.5,1.59,2.92,5.36,17.03
2016-09-03,2016,35,"OK","40","Oklahoma",0.11,0.36,0.67,1.23,3.94
2016-09-03,2016,35,"OR","41","Oregon",1.55,4.93,9.05,16.58,51.83
2016-09-03,2016,35,"PA","42","Pennsylvania",0.65,2.06,3.79,6.97,22.16
2016-09-03,2016,35,"RI","44","Rhode Island",0.06,0.51,1.57,4.82,40.08
2016-09-03,2016,35,"SC","45","South Carolina",0.06,0.21,0.38,0.7,2.22
2016-09-03,2016,35,"SD","46","South Dakota",0.06,0.18,0.32,0.6,1.9
2016-09-03,2016,35,"TN","47","Tennessee",0.76,2.43,4.46,8.18,25.9
2016-09-03,2016,35,"TX","48","Texas",4.46,14.19,25.99,47.37,144.81
2016-09-03,2016,35,"UT","49","Utah",1.08,3.44,6.32,11.58,36.46
2016-09-03,2016,35,"VT","50","Vermont",0.06,0.18,0.33,0.61,1.94
2016-09-03,2016,35,"VA","51","Virginia",1.2,3.83,7.03,12.91,40.75
2016-09-03,2016,35,"WA","53","Washington",1.04,3.32,6.1,11.2,35.29
2016-09-03,2016,35,"WV","54","West Virginia",0.07,0.23,0.41,0.76,2.44
2016-09-03,2016,35,"WI","55","Wisconsin",0.11,0.35,0.65,1.19,3.81
2016-09-03,2016,35,"WY","56","Wyoming",0.09,0.47,1.13,2.72,14.44
2016-09-03,2016,35,"PR","72","Puerto Rico",1.1,3.54,6.51,11.99,38.38
2016-09-03,2016,35,"VI","78","Virgin Islands",0,0.03,0.1,0.38,4.85
2016-09-10,2016,36,"AL","01","Alabama",0.13,0.42,0.77,1.41,4.52
2016-09-10,2016,36,"AK","02","Alaska",0.11,0.62,1.52,3.74,20.63
2016-09-10,2016,36,"AZ","04","Arizona",0.14,0.45,0.83,1.52,4.87
2016-09-10,2016,36,"AR","05","Arkansas",0.08,0.27,0.49,0.9,2.88
2016-09-10,2016,36,"CA","06","California",1.53,4.88,8.97,16.45,51.71
2016-09-10,2016,36,"CO","08","Colorado",0.11,0.34,0.63,1.16,3.69
2016-09-10,2016,36,"CT","09","Connecticut",0.08,0.26,0.48,0.88,2.81
2016-09-10,2016,36,"DE","10","Delaware",0.06,0.31,0.74,1.76,9.12
2016-09-10,2016,36,"DC","11","District of Columbia",0.15,1.04,2.85,7.82,52.29
2016-09-10,2016,36,"FL","12","Florida",0.11,0.95,2.89,8.77,72.37
2016-09-10,2016,36,"GA","13","Georgia",0.8,2.55,4.68,8.6,27.21
2016-09-10,2016,36,"HI","15","Hawaii",0.15,0.47,0.86,1.58,5.03
2016-09-10,2016,36,"ID","16","Idaho",0.1,0.53,1.26,3.02,15.83
2016-09-10,2016,36,"IL","17","Illinois",0.09,0.3,0.55,1.01,3.22
2016-09-10,2016,36,"IN","18","Indiana",0.58,1.87,3.44,6.31,20.05
2016-09-10,2016,36,"IA","19","Iowa",0.07,0.23,0.42,0.78,2.48
2016-09-10,2016,36,"KS","20","Kansas",0.09,0.28,0.51,0.94,3
2016-09-10,2016,36,"KY","21","Kentucky",0.08,0.27,0.49,0.9,2.87
2016-09-10,2016,36,"LA","22","Louisiana",1.23,3.92,7.19,13.19,41.54
2016-09-10,2016,36,"ME","23","Maine",0.1,0.55,1.32,3.19,16.92
2016-09-10,2016,36,"MD","24","Maryland",0.07,0.21,0.4,0.73,2.32
2016-09-10,2016,36,"MA","25","Massachusetts",0.09,0.28,0.52,0.95,3.03
2016-09-10,2016,36,"MI","26","Michigan",0.13,0.42,0.76,1.41,4.49
2016-09-10,2016,36,"MN","27","Minnesota",0.59,1.88,3.46,6.36,20.17
2016-09-10,2016,36,"MS","28","Mississippi",0.16,0.52,0.96,1.77,5.65
2016-09-10,2016,36,"MO","29","Missouri",0.34,1.07,1.97,3.62,11.55
2016-09-10,2016,36,"MT","30","Montana",0.06,0.19,0.34,0.63,2.01
2016-09-10,2016,36,"NE","31","Nebraska",0.87,2.78,5.12,9.39,29.64
2016-09-10,2016,36,"NV","32","Nevada",0.11,0.59,1.42,3.39,17.75
2016-09-10,2016,36,"NH","33","New Hampshire",0.02,0.12,0.28,0.67,3.5
2016-09-10,2016,36,"NJ","34","New Jersey",0.05,0.41,1.24,3.69,29.35
2016-09-10,2016,36,"NM","35","New Mexico",0.51,1.63,3,5.51,17.52
2016-09-10,2016,36,"NY","36","New York",0.1,0.33,0.61,1.12,3.57
2016-09-10,2016,36,"NC","37","North Carolina",1.55,4.95,9.09,16.65,52.23
2016-09-10,2016,36,"ND","38","North Dakota",0.02,0.12,0.29,0.69,3.62
2016-09-10,2016,36,"OH","39","Ohio",0.09,0.3,0.55,1.02,3.25
2016-09-10,2016,36,"OK","40","Oklahoma",0.1,0.32,0.59,1.09,3.48
2016-09-10,2016,36,"OR","41","Oregon",0.11,0.36,0.67,1.23,3.93
2016-09-10,2016,36,"PA","42","Pennsylvania",0.12,0.39,0.73,1.34,4.27
2016-09-10,2016,36,"RI","44","Rhode Island",0.05,0.42,1.29,3.95,32.91
2016-09-10,2016,36,"SC","45","South Carolina",0.06,0.18,0.34,0.62,1.99
2016-09-10,2016,36,"SD","46","South Dakota",0.05,0.16,0.29,0.53,1.7
2016-09-10,2016,36,"TN","47","Tennessee",0.08,0.25,0.46,0.86,2.73
2016-09-10,2016,36,"TX","48","Texas",2.59,8.28,15.18,27.79,86.65
2016-09-10,2016,36,"UT","49","Utah",0.83,2.65,4.87,8.94,28.23
2016-09-10,2016,36,"VT","50","Vermont",0.05,0.16,0.3,0.54,1.74
2016-09-10,2016,36,"VA","51","Virginia",0.65,2.09,3.84,7.05,22.4
2016-09-10,2016,36,"WA","53","Washington",1.37,4.36,8,14.66,45.96
2016-09-10,2016,36,"WV","54","West Virginia",0.06,0.2,0.37,0.68,2.17
2016-09-10,2016,36,"WI","55","Wisconsin",0.57,1.81,3.32,6.11,19.37
2016-09-10,2016,36,"WY","56","Wyoming",0.07,0.38,0.93,2.23,11.81
